,_year,_state,state_po,state_fips,state_cen,state_ic,office,district,stage,special,candidate,party_detailed,writein,_mode,candidatevotes,totalvotes,unofficial,_version,party_simplified,Results
2132,2006,CALIFORNIA,CA,6,93,71,US SENATE,statewide,gen,False,TODD CHRETIEN,GREEN,False,total,147074,8541476,False,20210114,OTHER,0
2133,2006,CALIFORNIA,CA,6,93,71,US SENATE,statewide,gen,False,MICHAEL S. METTI,LIBERTARIAN,False,total,133851,8541476,False,20210114,LIBERTARIAN,0
2134,2006,CALIFORNIA,CA,6,93,71,US SENATE,statewide,gen,False,"RICHARD ""DICK"" MOUNTJOY",REPUBLICAN,False,total,2990822,8541476,False,20210114,REPUBLICAN,0
2456,2010,CALIFORNIA,CA,6,93,71,US SENATE,statewide,gen,False,GAIL K. LIGHTFOOT,LIBERTARIAN,False,total,175242,10000160,False,20210114,LIBERTARIAN,0
2457,2010,CALIFORNIA,CA,6,93,71,US SENATE,statewide,gen,False,BARBARA BOXER,DEMOCRAT,False,total,5218441,10000160,False,20210114,DEMOCRAT,1
2458,2010,CALIFORNIA,CA,6,93,71,US SENATE,statewide,gen,False,EDWARD C. NOONAN,AMERICAN INDEPENDENT,False,total,125441,10000160,False,20210114,OTHER,0
2459,2010,CALIFORNIA,CA,6,93,71,US SENATE,statewide,gen,False,,,True,total,10,10000160,False,20210114,OTHER,0
2460,2010,CALIFORNIA,CA,6,93,71,US SENATE,statewide,gen,False,,,True,total,5,10000160,False,20210114,OTHER,0
2461,2010,CALIFORNIA,CA,6,93,71,US SENATE,statewide,gen,False,DUANE ROBERTS,GREEN,False,total,128510,10000160,False,20210114,OTHER,0
2462,2010,CALIFORNIA,CA,6,93,71,US SENATE,statewide,gen,False,MARSHA FEINLAND,PEACE AND FREEDOM,False,total,135093,10000160,False,20210114,OTHER,0
2463,2010,CALIFORNIA,CA,6,93,71,US SENATE,statewide,gen,False,,,True,total,41,10000160,False,20210114,OTHER,0
2464,2010,CALIFORNIA,CA,6,93,71,US SENATE,statewide,gen,False,CARLY FIORINA,REPUBLICAN,False,total,4217366,10000160,False,20210114,REPUBLICAN,0
2465,2010,CALIFORNIA,CA,6,93,71,US SENATE,statewide,gen,False,,,True,total,11,10000160,False,20210114,OTHER,0
2676,2012,CALIFORNIA,CA,6,93,71,US SENATE,statewide,gen,False,DIANNE FEINSTEIN,DEMOCRAT,False,total,7864624,12578511,False,20210114,DEMOCRAT,1
2677,2012,CALIFORNIA,CA,6,93,71,US SENATE,statewide,gen,False,ELIZABETH EMKEN,REPUBLICAN,False,total,4713887,12578511,False,20210114,REPUBLICAN,0
3073,2016,CALIFORNIA,CA,6,93,71,US SENATE,statewide,gen,False,LORETTA SANCHEZ,DEMOCRAT,False,total,4701417,12244170,False,20210114,DEMOCRAT,0
3074,2016,CALIFORNIA,CA,6,93,71,US SENATE,statewide,gen,False,KAMALA D. HARRIS,DEMOCRAT,False,total,7542753,12244170,False,20210114,DEMOCRAT,1
3273,2018,CALIFORNIA,CA,6,93,71,US SENATE,statewide,gen,False,DIANNE FEINSTEIN,DEMOCRAT,False,total,6019422,11113364,False,20210114,DEMOCRAT,1
3274,2018,CALIFORNIA,CA,6,93,71,US SENATE,statewide,gen,False,KEVIN DE LEON,DEMOCRAT,False,total,5093942,11113364,False,20210114,DEMOCRAT,0
10,1976,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,"LOWELL P. WEICKER, JR.",REPUBLICAN,False,total,785683,1361666,False,20210114,REPUBLICAN,1
11,1976,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,SCATTER,,False,total,558,1361666,False,20210114,OTHER,0
12,1976,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,ROBERT BARNABEI,AMERICAN INDEPENDENT,False,total,14407,1361666,False,20210114,OTHER,0
13,1976,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,GLORIA SCHAFFER,DEMOCRAT,False,total,561018,1361666,False,20210114,DEMOCRAT,0
298,1980,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,,,True,total,114,1356075,False,20210114,OTHER,0
299,1980,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,LOUIS ZEMEL,CITIZENS,False,total,4772,1356075,False,20210114,OTHER,0
300,1980,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,CHRISTOPHER J. DODD,DEMOCRAT,False,total,763969,1356075,False,20210114,DEMOCRAT,1
301,1980,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,GERARD G. BRENNAN,LIBERTARIAN,False,total,5336,1356075,False,20210114,LIBERTARIAN,0
302,1980,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,JAMES L. BUCKLEY,REPUBLICAN,False,total,581884,1356075,False,20210114,REPUBLICAN,0
413,1982,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,ANTHONY TOBY MOFFETT,DEMOCRAT,False,total,499146,1083508,False,20210114,DEMOCRAT,0
414,1982,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,JAMES A. LEWIS,LIBERTARIAN,False,total,8163,1083508,False,20210114,LIBERTARIAN,0
415,1982,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,"LUCIEN P. DIFAZIO, JR.",CONSERVATIVE,False,total,30212,1083508,False,20210114,OTHER,0
416,1982,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,"LOWELL P. WEICKER, JR.",REPUBLICAN,False,total,545987,1083508,False,20210114,REPUBLICAN,1
676,1986,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,"EDWARD J. MCCALLUM, JR.",NONE,False,total,3800,976933,False,20210114,OTHER,0
677,1986,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,ROGER W. EDDY,REPUBLICAN,False,total,340438,976933,False,20210114,REPUBLICAN,0
678,1986,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,CHRISTOPHER J. DODD,DEMOCRAT,False,total,632695,976933,False,20210114,DEMOCRAT,1
783,1988,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,"HOWARD AVORY GRAYSON, JR.",LIBERTARIAN,False,total,12409,1383526,False,20210114,LIBERTARIAN,0
784,1988,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,,,True,total,10,1383526,False,20210114,OTHER,0
785,1988,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,"LOWELL P. WEICHER, JR.",REPUBLICAN,False,total,678454,1383526,False,20210114,REPUBLICAN,0
786,1988,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,JOE LIEBERMAN,DEMOCRAT,False,total,688499,1383526,False,20210114,DEMOCRAT,1
787,1988,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,MELISSA M. FISHER,NEW ALLIANCE,False,total,4154,1383526,False,20210114,OTHER,0
1036,1992,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,CHRISTOPHER J. DODD,A CONNECTICUT PARTY,False,total,304907,1500661,False,20210114,OTHER,0
1037,1992,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,BROOK JOHNSON,REPUBLICAN,False,total,572036,1500661,False,20210114,REPUBLICAN,0
1038,1992,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,RICHARD D. GREGORY,CONCERNED CITIZENS,False,total,35315,1500661,False,20210114,OTHER,0
1039,1992,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,CHRISTOPHER J. DODD,DEMOCRAT,False,total,577662,1500661,False,20210114,DEMOCRAT,1
1040,1992,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,"HOWARD A. GRAYSON, JR.",LIBERTARIAN,False,total,10741,1500661,False,20210114,LIBERTARIAN,0
1178,1994,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,JOSEPH I. LIEBERMAN,A CONNECTICUT PARTY,False,total,280049,1079664,False,20210114,OTHER,0
1179,1994,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,GARY R. GARNEAU,CONCERNED CITIZENS,False,total,20989,1079664,False,20210114,OTHER,0
1180,1994,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,JERRY LABRIOLA,REPUBLICAN,False,total,334833,1079664,False,20210114,REPUBLICAN,0
1181,1994,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,JOSEPH I. LIEBERMAN,DEMOCRAT,False,total,443793,1079664,False,20210114,DEMOCRAT,1
1510,1998,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,LOIS A. GRASSO,TERM LIMITS,False,total,6517,964457,False,20210114,OTHER,0
1511,1998,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,GARY FRANKS,REPUBLICAN,False,total,312177,964457,False,20210114,REPUBLICAN,0
1512,1998,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,CHRISTOPHER J. DODD,DEMOCRAT,False,total,628306,964457,False,20210114,DEMOCRAT,1
1513,1998,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,WILDEY J. MOORE,LIBERTARIAN,False,total,5196,964457,False,20210114,LIBERTARIAN,0
1514,1998,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,WILLIAM KOZAK,CONCERNED CITIZENS,False,total,12261,964457,False,20210114,OTHER,0
1642,2000,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,JOSEPH I. LIEBERMAN,DEMOCRAT,False,total,828902,1311261,False,20210114,DEMOCRAT,1
1643,2000,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,WILLDEY J. MOORE,LIBERTARIAN,False,total,8773,1311261,False,20210114,LIBERTARIAN,0
1644,2000,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,PHIL GIORDANO,REPUBLICAN,False,total,448077,1311261,False,20210114,REPUBLICAN,0
1645,2000,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,"WILLIAM KOZAK, JR.",CONCERNED CITIZENS,False,total,25509,1311261,False,20210114,OTHER,0
1990,2004,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,LEONARD H. RASCH,LIBERTARIAN,False,total,9188,1424726,False,20210114,LIBERTARIAN,0
1991,2004,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,JACK C. ORCHULLI,REPUBLICAN,False,total,457749,1424726,False,20210114,REPUBLICAN,0
1992,2004,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,CHRISTOPHER J. DODD,DEMOCRAT,False,total,945347,1424726,False,20210114,DEMOCRAT,1
1993,2004,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,TIMOTHY A. KNIBBS,CONCERNED CITIZENS,False,total,12442,1424726,False,20210114,OTHER,0
2135,2006,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,JOSEPH I. LIEBERMAN,CONNECTICUT FOR LIEBERMAN,False,total,564095,1134777,False,20210114,OTHER,1
2136,2006,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,TIMOTHY A. KNIBBS,CONCERNED CITIZENS,False,total,4638,1134777,False,20210114,OTHER,0
2137,2006,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,ALAN SCHLESINGER,REPUBLICAN,False,total,109198,1134777,False,20210114,REPUBLICAN,0
2138,2006,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,,,True,total,80,1134777,False,20210114,OTHER,0
2139,2006,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,NED LAMONT,DEMOCRAT,False,total,450844,1134777,False,20210114,DEMOCRAT,0
2140,2006,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,RALPH A. FERRUCCI,GREEN,False,total,5922,1134777,False,20210114,OTHER,0
2476,2010,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,JEFF RUSSELL,,True,total,45,1153115,False,20210114,OTHER,0
2477,2010,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,MATTHEW COLEMAN,,True,total,7,1153115,False,20210114,OTHER,0
2478,2010,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,,,True,total,17,1153115,False,20210114,OTHER,0
2479,2010,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,,,True,total,45,1153115,False,20210114,OTHER,0
2480,2010,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,,,True,total,31,1153115,False,20210114,OTHER,0
2481,2010,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,,,True,total,5,1153115,False,20210114,OTHER,0
2482,2010,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,,,True,total,15,1153115,False,20210114,OTHER,0
2483,2010,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,RICHARD BLUMENTHAL,DEMOCRAT,False,total,605204,1153115,False,20210114,DEMOCRAT,1
2484,2010,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,JOHN MERTENS,CONNECTICUT FOR LIEBERMAN,False,total,6735,1153115,False,20210114,OTHER,0
2485,2010,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,RICHARD BLUMENTHAL,WORKING FAMILIES,False,total,30836,1153115,False,20210114,OTHER,0
2486,2010,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,WARREN B. MOSLER,INDEPENDENT,False,total,11275,1153115,False,20210114,OTHER,0
2487,2010,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,LINDA E. MCMAHON,REPUBLICAN,False,total,498341,1153115,False,20210114,REPUBLICAN,0
2488,2010,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,,,True,total,559,1153115,False,20210114,OTHER,0
2678,2012,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,PAUL PASSARELLI,LIBERTARIAN,False,total,25045,1511764,False,20210114,LIBERTARIAN,0
2679,2012,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,,,True,total,19,1511764,False,20210114,OTHER,0
2680,2012,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,,,True,total,8,1511764,False,20210114,OTHER,0
2681,2012,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,,,True,total,6414,1511764,False,20210114,OTHER,0
2682,2012,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,,,True,total,40,1511764,False,20210114,OTHER,0
2683,2012,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,,,True,total,388,1511764,False,20210114,OTHER,0
2684,2012,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,CHRISTOPHER S. MURPHY,DEMOCRAT,False,total,792983,1511764,False,20210114,DEMOCRAT,1
2685,2012,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,CHRISTOPHER S. MURPHY,WORKING FAMILIES,False,total,35778,1511764,False,20210114,OTHER,0
2686,2012,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,LINDA E. MCMAHON,INDEPENDENT,False,total,46520,1511764,False,20210114,OTHER,0
2687,2012,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,LINDA E. MCMAHON,REPUBLICAN,False,total,604569,1511764,False,20210114,REPUBLICAN,0
3082,2016,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,RICHARD BLUMENTHAL,DEMOCRAT,False,total,920766,1596276,False,20210114,DEMOCRAT,1
3083,2016,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,RICHARD BLUMENTHAL,WORKING FAMILIES,False,total,87948,1596276,False,20210114,OTHER,0
3084,2016,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,,,True,total,26,1596276,False,20210114,OTHER,0
3085,2016,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,DAN CARTER,REPUBLICAN,False,total,552621,1596276,False,20210114,REPUBLICAN,0
3086,2016,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,,,True,total,12,1596276,False,20210114,OTHER,0
3087,2016,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,RICHARD LION,LIBERTARIAN,False,total,18190,1596276,False,20210114,LIBERTARIAN,0
3088,2016,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,JEFFERY RUSSELL,GREEN,False,total,16713,1596276,False,20210114,OTHER,0
3275,2018,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,CHRISTOPHER S MURPHY,DEMOCRAT,False,total,787685,1386840,False,20210114,DEMOCRAT,1
3276,2018,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,MATTHEW COREY,REPUBLICAN,False,total,545717,1386840,False,20210114,REPUBLICAN,0
3277,2018,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,CHRISTOPHER S MURPHY,WORKING FAMILIES,False,total,37894,1386840,False,20210114,OTHER,0
3278,2018,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,RICHARD LION,LIBERTARIAN,False,total,8838,1386840,False,20210114,LIBERTARIAN,0
3279,2018,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,JEFF RUSSELL,GREEN,False,total,6618,1386840,False,20210114,OTHER,0
3280,2018,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,,,True,total,88,1386840,False,20210114,OTHER,0
14,1976,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,THOMAS C. MALONEY,DEMOCRAT,False,total,98042,224795,False,20210114,DEMOCRAT,0
15,1976,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,"WILLIAM V. ROTH, JR.",REPUBLICAN,False,total,125454,224795,False,20210114,REPUBLICAN,1
16,1976,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,DONALD G. GIES,AMERICAN,False,total,646,224795,False,20210114,OTHER,0
17,1976,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,JOHN A. MASSIMILLA,PROHIBITION,False,total,216,224795,False,20210114,OTHER,0
18,1976,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,JOSEPH F. MCINERNEY,NONE,False,total,437,224795,False,20210114,OTHER,0
161,1978,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,JOSEPH R. BIDEN JR.,DEMOCRAT,False,total,93930,162072,False,20210114,DEMOCRAT,1
162,1978,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,DONALD G. GIES,AMERICAN,False,total,1663,162072,False,20210114,OTHER,0
163,1978,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,JAMES H. BAXTER JR.,REPUBLICAN,False,total,66479,162072,False,20210114,REPUBLICAN,0
417,1982,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,DAVID N. LEVINSON,DEMOCRAT,False,total,84413,190960,False,20210114,DEMOCRAT,0
418,1982,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,"WILLIAM V. ROTH, JR.",REPUBLICAN,False,total,105357,190960,False,20210114,REPUBLICAN,1
419,1982,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,CHARLES A. BAKER,AMERICAN,False,total,537,190960,False,20210114,OTHER,0
420,1982,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,LAWRENCE D. SULLIVAN,LIBERTARIAN,False,total,653,190960,False,20210114,LIBERTARIAN,0
546,1984,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,JOSEPH R. BIDEN JR.,DEMOCRAT,False,total,147831,245932,False,20210114,DEMOCRAT,1
547,1984,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,JOHN M. BURRIS,REPUBLICAN,False,total,98101,245932,False,20210114,REPUBLICAN,0
788,1988,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,"WILLIAM V. ROTH, JR.",REPUBLICAN,False,total,151115,243493,False,20210114,REPUBLICAN,1
789,1988,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,S. B. WOO,DEMOCRAT,False,total,92378,243493,False,20210114,DEMOCRAT,0
911,1990,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,JOSEPH R. BIDEN JR.,DEMOCRAT,False,total,112918,180157,False,20210114,DEMOCRAT,1
912,1990,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,M. JANE BRADY,REPUBLICAN,False,total,64554,180157,False,20210114,REPUBLICAN,0
913,1990,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,,,True,total,5,180157,False,20210114,OTHER,0
914,1990,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,LEE ROSENBAUM,LIBERTARIAN,False,total,2680,180157,False,20210114,LIBERTARIAN,0
1182,1994,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,JOHN C. DIERICKX,LIBERTARIAN,False,total,3386,199000,False,20210114,LIBERTARIAN,0
1183,1994,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,"WILLIAM V. ROTH, JR.",REPUBLICAN,False,total,111074,199000,False,20210114,REPUBLICAN,1
1184,1994,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,CHARLES M. OBERLY,DEMOCRAT,False,total,84540,199000,False,20210114,DEMOCRAT,0
1339,1996,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,JACQUELINE KOSSOFF,NATURAL LAW,False,total,1698,275591,False,20210114,OTHER,0
1340,1996,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,RAYMOND J. CLATWORTHY,REPUBLICAN,False,total,105088,275591,False,20210114,REPUBLICAN,0
1341,1996,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,MARK JONES,LIBERTARIAN,False,total,3340,275591,False,20210114,LIBERTARIAN,0
1342,1996,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,JOSEPH R. BIDEN JR.,DEMOCRAT,False,total,165465,275591,False,20210114,DEMOCRAT,1
1646,2000,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,THOMAS R. CARPER,DEMOCRAT,False,total,181566,326993,False,20210114,DEMOCRAT,1
1647,2000,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,J. BURKE MORRISON,LIBERTARIAN,False,total,1103,326993,False,20210114,LIBERTARIAN,0
1648,2000,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,MARK E. DANKOF,CONSTITUTION,False,total,1044,326993,False,20210114,OTHER,0
1649,2000,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,"WILLIAM V. ROTH, JR.",REPUBLICAN,False,total,142891,326993,False,20210114,REPUBLICAN,0
1650,2000,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,ROBERT MATTSON,NATURAL LAW,False,total,389,326993,False,20210114,OTHER,0
1832,2002,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,MAURICE BARROS,INDEPENDENT PARTY OF DELAWARE,False,total,996,232314,False,20210114,OTHER,0
1833,2002,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,RAYMOND T. BURANELLO,LIBERTARIAN,False,total,922,232314,False,20210114,LIBERTARIAN,0
1834,2002,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,JOSEPH R. BIDEN JR.,DEMOCRAT,False,total,135253,232314,False,20210114,DEMOCRAT,1
1835,2002,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,RAYMOND J. CLATWORTHY,REPUBLICAN,False,total,94793,232314,False,20210114,REPUBLICAN,0
1836,2002,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,ROBERT E. MATTSON,NATURAL LAW,False,total,350,232314,False,20210114,OTHER,0
2141,2006,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,JAN TING,REPUBLICAN,False,total,69734,242972,False,20210114,REPUBLICAN,0
2142,2006,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,WILLIAM E. MORRIS,LIBERTARIAN,False,total,2671,242972,False,20210114,LIBERTARIAN,0
2143,2006,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,THOMAS R. CARPER,DEMOCRAT,False,total,170567,242972,False,20210114,DEMOCRAT,1
2302,2008,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,JOSEPH R. BIDEN JR.,DEMOCRAT,False,total,257539,398134,False,20210114,DEMOCRAT,1
2303,2008,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,CHRISTINE O'DONNELL,REPUBLICAN,False,total,140595,398134,False,20210114,REPUBLICAN,0
2489,2010,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,True,,,True,total,25,307402,False,20210114,OTHER,0
2490,2010,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,True,GLENN A. MILLER,INDEPENDENT PARTY OF DELAWARE,False,total,8201,307402,False,20210114,OTHER,0
2491,2010,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,True,CHRISTINE O'DONNELL,REPUBLICAN,False,total,123053,307402,False,20210114,REPUBLICAN,0
2492,2010,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,True,,,True,total,10,307402,False,20210114,OTHER,0
2493,2010,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,True,CHRISTOPHER A. COONS,DEMOCRAT,False,total,174012,307402,False,20210114,DEMOCRAT,1
2494,2010,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,True,JAMES W. RASH,LIBERTARIAN,False,total,2101,307402,False,20210114,LIBERTARIAN,0
2688,2012,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,THOMAS R. CARPER,DEMOCRAT,False,total,265415,399606,False,20210114,DEMOCRAT,1
2689,2012,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,ANDREW RICHARD GROFF,GREEN,False,total,3191,399606,False,20210114,OTHER,0
2690,2012,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,ALEXANDER PIRES,INDEPENDENT,False,total,15300,399606,False,20210114,OTHER,0
2691,2012,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,KEVIN WADE,REPUBLICAN,False,total,115700,399606,False,20210114,REPUBLICAN,0
2881,2014,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,KEVIN WADE,REPUBLICAN,False,total,98823,234038,False,20210114,REPUBLICAN,0
2882,2014,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,CHRISTOPHER A. COONS,DEMOCRAT,False,total,130655,234038,False,20210114,DEMOCRAT,1
2883,2014,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,ANDREW GROFF,GREEN,False,total,4560,234038,False,20210114,OTHER,0
3281,2018,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,THOMAS R CARPER,DEMOCRAT,False,total,217385,362592,False,20210114,DEMOCRAT,1
3282,2018,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,ROBERT B ARLETT,REPUBLICAN,False,total,137127,362592,False,20210114,REPUBLICAN,0
3283,2018,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,DEMITRI G THEODOROPOULOS,GREEN,False,total,4170,362592,False,20210114,OTHER,0
3284,2018,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,NADINE M FROST,LIBERTARIAN,False,total,3910,362592,False,20210114,LIBERTARIAN,0
